x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
-0.07674330472946167,-0.03605741262435913,0.004131717568451876,-0.13767164945602417,-0.09393346309661865,-0.004400064742004162,-0.1858169138431549,-0.12918633222579956,-0.0219333512166493,-0.20881348848342896,-0.1799074411392212,-0.037978895513152366,-0.07443147897720337,-0.2456824779510498,0.023097704591418022,-0.09182900190353394,-0.3456268906593323,0.013779990801776165,-0.09842497110366821,-0.40096795558929443,0.0065172616934425776,-0.1026269793510437,-0.446895956993103,0.0001314372104381789,-0.058670997619628906,-0.24657845497131348,0.004672203639710659,-0.1387653946876526,-0.3080788254737854,-0.015675468874906784,-0.18541955947875977,-0.2761342525482178,-0.026252544058298355,-0.20366382598876953,-0.24486762285232544,-0.02911702035162378,-0.05040019750595093,-0.23277944326400757,-0.01678263446483541,-0.13269585371017456,-0.29502201080322266,-0.03642511045727659,-0.1866561472415924,-0.2644592523574829,-0.04030820405278135,-0.21136066317558289,-0.22401094436645508,-0.03809781050476957,-0.05055361986160278,-0.20677721500396729,-0.03886483660135198,-0.11614584922790527,-0.26316797733306885,-0.052992649880980736,-0.16551265120506287,-0.2616279125213623,-0.05558772435579229,-0.19568407535552979,-0.23933029174804688,-0.05367014980111051,D
-0.07403045892715454,-0.03220444917678833,0.003363417292330695,-0.13547086715698242,-0.08808279037475586,-0.004990470764841604,-0.1831384003162384,-0.1286643147468567,-0.02187078416502075,-0.19873934984207153,-0.18316900730133057,-0.03683017164623337,-0.07083356380462646,-0.23345798254013062,0.028537553100232316,-0.08670270442962646,-0.32738155126571655,0.022319000510815812,-0.0933760404586792,-0.38070064783096313,0.01654355071330471,-0.09713572263717651,-0.4248397946357727,0.010801964735929204,-0.055907368659973145,-0.23717272281646729,0.011878262570444775,-0.13049662113189697,-0.29572468996047974,-0.0036981219254990094,-0.1753743290901184,-0.26893627643585205,-0.012019391806479263,-0.1937328577041626,-0.24425041675567627,-0.013916203455682563,-0.04824984073638916,-0.2279854416847229,-0.008177299687321948,-0.12616771459579468,-0.28519362211227417,-0.023810915352459716,-0.1782659888267517,-0.2600957155227661,-0.025928143115397262,-0.20333197712898254,-0.22614049911499023,-0.02324955135738449,-0.04903644323348999,-0.20574837923049927,-0.029187241272683906,-0.11434227228164673,-0.2551586627960205,-0.040475673677082824,-0.1602485179901123,-0.25384050607681274,-0.041807446332331466,-0.1876806616783142,-0.2346288561820984,-0.03939570456897812,D
-0.0705498456954956,-0.02945500612258911,0.001777236820656114,-0.13042008876800537,-0.08328890800476074,-0.006880589173649199,-0.17694783210754395,-0.12025940418243408,-0.023488062778030283,-0.19171851873397827,-0.17188268899917603,-0.03831862785807694,-0.06726819276809692,-0.22933030128479004,0.024843166238154524,-0.08351176977157593,-0.3208581805229187,0.01762744284280693,-0.09049367904663086,-0.3718029856681824,0.010997366747345083,-0.09506583213806152,-0.41344785690307617,0.004913584450717323,-0.052455008029937744,-0.23195421695709229,0.009021938434328192,-0.12511783838272095,-0.28987354040145874,-0.0073706799834116765,-0.17056843638420105,-0.26263993978500366,-0.016558315017734415,-0.18988695740699768,-0.23431378602981567,-0.01896310911468113,-0.045063793659210205,-0.22227394580841064,-0.010072556668434984,-0.12035846710205078,-0.27986401319503784,-0.026256007486496813,-0.17124170064926147,-0.2532845735549927,-0.02921825402370537,-0.19538673758506775,-0.2169521450996399,-0.026840878063355333,-0.045774757862091064,-0.20017540454864502,-0.030102740386043436,-0.10822659730911255,-0.2506222724914551,-0.04160335042468155,-0.15394824743270874,-0.24962806701660156,-0.04326351114502991,-0.18191882967948914,-0.23035436868667603,-0.040941209876452334,D
-0.06905019283294678,-0.02846848964691162,0.0024081435277270025,-0.12795978784561157,-0.08245497941970825,-0.005009065918703204,-0.1732054352760315,-0.11859691143035889,-0.0199389528260423,-0.1881929636001587,-0.16955780982971191,-0.033167246334333544,-0.06412112712860107,-0.2220999002456665,0.023890071012000913,-0.07945245504379272,-0.31440019607543945,0.016394738502721662,-0.08804535865783691,-0.36464738845825195,0.00954852199546563,-0.09383755922317505,-0.40505552291870117,0.003353601483549351,-0.050167977809906006,-0.22481411695480347,0.008096895575444574,-0.11975055932998657,-0.28886473178863525,-0.00993635652222169,-0.166843444108963,-0.26321715116500854,-0.020719566918988352,-0.18732085824012756,-0.2320837378501892,-0.023828107468862658,-0.0437239408493042,-0.215279221534729,-0.010640898324628001,-0.11553895473480225,-0.27690941095352173,-0.02812548873581422,-0.16648772358894348,-0.2518708109855652,-0.0330816056356622,-0.19050121307373047,-0.21533608436584473,-0.0317073497698499,-0.045228540897369385,-0.19366157054901123,-0.030013126857657557,-0.1053648591041565,-0.24653875827789307,-0.04235631188013089,-0.1507585644721985,-0.2459888458251953,-0.04524218251564038,-0.1786818504333496,-0.2271069884300232,-0.04381583964087499,D
-0.06792187690734863,-0.02911597490310669,-0.00036192707437976424,-0.12418586015701294,-0.08431762456893921,-0.009445369289721839,-0.16922229528427124,-0.12028765678405762,-0.025112920486833445,-0.1860620081424713,-0.1706986427307129,-0.039111915090586535,-0.06364601850509644,-0.22554606199264526,0.01563840261707128,-0.07772713899612427,-0.31557875871658325,0.004950584797654756,-0.08281153440475464,-0.3670696020126343,-0.002848806604276888,-0.0849841833114624,-0.40801405906677246,-0.008786966138984553,-0.048425376415252686,-0.22887378931045532,0.001497684233356722,-0.12077593803405762,-0.294208824634552,-0.017127786809112422,-0.16483062505722046,-0.2679018974304199,-0.025634790816809527,-0.18250954151153564,-0.23816275596618652,-0.02691068784287154,-0.040573716163635254,-0.21847492456436157,-0.015590094076003425,-0.11594635248184204,-0.2763838768005371,-0.03403132692864119,-0.16443544626235962,-0.2479609251022339,-0.03605279982974707,-0.18616899847984314,-0.21151310205459595,-0.03228815183928191,-0.0406988263130188,-0.1949750781059265,-0.033531221607233874,-0.10257136821746826,-0.24648034572601318,-0.04706294001033484,-0.1487417221069336,-0.2456682324409485,-0.048625699290539615,-0.17806991934776306,-0.22727453708648682,-0.04564632014324843,D
-0.07068997621536255,-0.034642696380615234,-0.0001903178928088778,-0.12373065948486328,-0.09138983488082886,-0.011172105441907831,-0.16533583402633667,-0.12453830242156982,-0.027873946237484404,-0.18300068378448486,-0.17119455337524414,-0.04369329276971001,-0.05642062425613403,-0.22928017377853394,0.005150202312400154,-0.06727421283721924,-0.3266103267669678,-0.008684395696143099,-0.07043707370758057,-0.3798139691352844,-0.01743413682572026,-0.07174742221832275,-0.42120254039764404,-0.023844826850215384,-0.04309999942779541,-0.2242475152015686,-0.00895363825849671,-0.12276774644851685,-0.300171434879303,-0.031893931212941595,-0.16745370626449585,-0.26518064737319946,-0.0401423870354094,-0.18223142623901367,-0.22747552394866943,-0.04003698367170472,-0.03479135036468506,-0.2033296823501587,-0.025066593545595595,-0.11085987091064453,-0.26908212900161743,-0.04497871908835549,-0.15477418899536133,-0.24035054445266724,-0.044820111128608175,-0.1709333062171936,-0.209197998046875,-0.03919619310192246,-0.03264594078063965,-0.1689092516899109,-0.041828181478301474,-0.07970243692398071,-0.22422027587890625,-0.05668101820639748,-0.11213928461074829,-0.2372950315475464,-0.05849183711699624,-0.1287713646888733,-0.23841309547424316,-0.05555806669882912,D
-0.07012641429901123,-0.036099791526794434,-0.0038999318247938675,-0.12416315078735352,-0.088478684425354,-0.018831403610324315,-0.16736829280853271,-0.12381154298782349,-0.03894189341089671,-0.18475785851478577,-0.17075079679489136,-0.058204240781282834,-0.055625200271606445,-0.23456299304962158,-0.0005221467335054797,-0.06452357769012451,-0.32957422733306885,-0.01500379914513772,-0.06768923997879028,-0.3835808038711548,-0.024428305831765584,-0.06871974468231201,-0.42566847801208496,-0.03153402699253505,-0.04102236032485962,-0.22865957021713257,-0.012401381191825323,-0.12612849473953247,-0.2921479344367981,-0.03548173947355693,-0.17236173152923584,-0.25703591108322144,-0.0442803238155598,-0.18924036622047424,-0.2235456109046936,-0.045367821735357694,-0.03334325551986694,-0.20600974559783936,-0.026084728223299436,-0.11472344398498535,-0.2644633650779724,-0.04644953800461238,-0.16019776463508606,-0.23521196842193604,-0.045576091540073804,-0.17842313647270203,-0.20482182502746582,-0.03974758802077716,-0.033085644245147705,-0.17017483711242676,-0.04054688258192485,-0.08936470746994019,-0.22358202934265137,-0.056140646022772245,-0.1250864863395691,-0.23000115156173706,-0.0567634586813206,-0.14485067129135132,-0.22367918491363525,-0.05249686507604068,D
-0.06816530227661133,-0.03359949588775635,-0.00606480813408794,-0.12305140495300293,-0.09059935808181763,-0.02057617078358831,-0.1677219271659851,-0.1269053816795349,-0.0388839590811223,-0.18610209226608276,-0.17185050249099731,-0.05595341431731882,-0.057963788509368896,-0.2322758436203003,-0.005043793607601543,-0.06773656606674194,-0.3309025168418884,-0.021465866964408775,-0.07135319709777832,-0.3852490186691284,-0.03243617447848024,-0.07175058126449585,-0.4275803565979004,-0.04006510334844293,-0.04228144884109497,-0.22692012786865234,-0.014796904426166435,-0.12543272972106934,-0.3021317720413208,-0.03879381450648012,-0.1714160442352295,-0.26835209131240845,-0.046029464479634186,-0.18749654293060303,-0.23175525665283203,-0.044952319141575714,-0.03270214796066284,-0.20296919345855713,-0.026362269323417564,-0.11199802160263062,-0.26581573486328125,-0.04526031124229135,-0.15546569228172302,-0.23718923330307007,-0.04084885599846544,-0.171517014503479,-0.2087266445159912,-0.03187739210958185,-0.02972346544265747,-0.1645491123199463,-0.039231554743000885,-0.08070164918899536,-0.22137069702148438,-0.05366797852153482,-0.11766225099563599,-0.23545634746551514,-0.05314310001964273,-0.13952529430389404,-0.2370377779006958,-0.04758974644179048,D
-0.06820189952850342,-0.03538477420806885,-0.006841042425669741,-0.1205483078956604,-0.08912867307662964,-0.023301801525242638,-0.16250362992286682,-0.12396985292434692,-0.044819460131414246,-0.1832754909992218,-0.16975516080856323,-0.06570514745283873,-0.05909907817840576,-0.24099236726760864,-0.004599663309939217,-0.06474339962005615,-0.33689337968826294,-0.021257539160735917,-0.06933075189590454,-0.39481109380722046,-0.0320528157727793,-0.0698617696762085,-0.437797486782074,-0.03965117863584311,-0.04261499643325806,-0.23298430442810059,-0.015991303019411873,-0.12363964319229126,-0.29143232107162476,-0.04110355383921416,-0.17144781351089478,-0.2539377212524414,-0.04956113628316672,-0.18929120898246765,-0.21890902519226074,-0.04965141869354994,-0.03299391269683838,-0.20797288417816162,-0.029496419124491524,-0.11020928621292114,-0.26494646072387695,-0.051657942004688095,-0.15498128533363342,-0.23578882217407227,-0.0496851921753958,-0.17185869812965393,-0.2064184546470642,-0.042341829158552,-0.031042873859405518,-0.16935527324676514,-0.04416111565399916,-0.08599287271499634,-0.22199910879135132,-0.06137332028914244,-0.12356334924697876,-0.2317301630973816,-0.06177368468809874,-0.14427819848060608,-0.2292802333831787,-0.05657400644589217,D
-0.06826823949813843,-0.03788256645202637,-0.002882737451912476,-0.11613523960113525,-0.09436827898025513,-0.014877534024165584,-0.15754827857017517,-0.12513011693954468,-0.032055452018724395,-0.18198511004447937,-0.16411477327346802,-0.04845900416349025,-0.054112255573272705,-0.23293966054916382,-0.0037175342624351515,-0.06425052881240845,-0.3252940773963928,-0.023263368308292343,-0.06443142890930176,-0.3780633211135864,-0.03635304003928752,-0.061492323875427246,-0.4225011467933655,-0.045477255731569244,-0.03880041837692261,-0.22848129272460938,-0.016446347832427932,-0.12394517660140991,-0.29194462299346924,-0.04487640738462062,-0.1677967607975006,-0.24753975868225098,-0.0548113840815887,-0.18051540851593018,-0.2069622278213501,-0.056139856129632904,-0.03189760446548462,-0.2054557204246521,-0.031097908988343193,-0.11397665739059448,-0.2634028196334839,-0.05720245048378558,-0.15625491738319397,-0.22568374872207642,-0.05661790028189273,-0.16962876915931702,-0.18846625089645386,-0.049649469107137634,-0.03302377462387085,-0.17101210355758667,-0.04640178337668033,-0.08723938465118408,-0.22589123249053955,-0.06611363917564006,-0.12866127490997314,-0.22587889432907104,-0.06747257292245479,-0.1528627872467041,-0.2108234167098999,-0.06302794396852107,D
-0.07241195440292358,-0.033596575260162354,-0.0003398142734454268,-0.12045484781265259,-0.0875052809715271,-0.01039425852735576,-0.15920594334602356,-0.11820274591445923,-0.026025876505570977,-0.18164721131324768,-0.1575247049331665,-0.04126774902482566,-0.05824434757232666,-0.22925972938537598,-0.0021163200589739972,-0.06770491600036621,-0.3190740942955017,-0.020433921469646066,-0.06743228435516357,-0.37268638610839844,-0.0334776752724224,-0.0651732087135315,-0.4180105924606323,-0.043120421571927636,-0.041770756244659424,-0.2255353331565857,-0.015954313902454942,-0.12864810228347778,-0.28182733058929443,-0.04174033935208854,-0.17385607957839966,-0.2369897961616516,-0.051458723945813745,-0.1886095106601715,-0.1967158317565918,-0.05393981198807296,-0.03513169288635254,-0.2012118697166443,-0.03150633732815322,-0.12100261449813843,-0.25329023599624634,-0.05646715323467788,-0.1636422872543335,-0.21144896745681763,-0.056384209646182626,-0.17708617448806763,-0.1723928451538086,-0.05050732950707015,-0.038256287574768066,-0.16453635692596436,-0.04744959260364112,-0.09817111492156982,-0.21594858169555664,-0.0681882613434368,-0.1414443850517273,-0.21155071258544922,-0.07063877220292625,-0.16580337285995483,-0.19355058670043945,-0.06717617447515067,D
-0.07044637203216553,-0.03350001573562622,0.0028589257285531744,-0.11862295866012573,-0.08814424276351929,-0.0059282110291931644,-0.15831685066223145,-0.12243205308914185,-0.021478915236464502,-0.1775546669960022,-0.16588908433914185,-0.036625098086467744,-0.05243802070617676,-0.22797662019729614,0.0054281683419432625,-0.061809539794921875,-0.31328701972961426,-0.010339269995263578,-0.06199502944946289,-0.36703068017959595,-0.02175975369619465,-0.059404194355010986,-0.411213755607605,-0.030396284184924127,-0.037282347679138184,-0.22700220346450806,-0.010033432974985601,-0.1193697452545166,-0.2843415141105652,-0.03331439162003136,-0.1609969437122345,-0.24453091621398926,-0.0416109595667038,-0.17292264103889465,-0.20941513776779175,-0.043065953649154665,-0.03187263011932373,-0.2082952857017517,-0.027311103067866327,-0.1152273416519165,-0.26450562477111816,-0.04998757655130959,-0.15876173973083496,-0.22891396284103394,-0.049533210344186784,-0.17307668924331665,-0.19292068481445312,-0.04401803726660347,-0.036786794662475586,-0.17736899852752686,-0.0448373403619442,-0.10421973466873169,-0.22643083333969116,-0.06313973257648087,-0.14615345001220703,-0.21499931812286377,-0.06395182350980377,-0.16705182194709778,-0.19014686346054077,-0.059657681382766725,D
-0.05933648347854614,-0.007713615894317627,0.017318317689958285,-0.116570383310318,-0.05275207757949829,0.022686691978040407,-0.1563129723072052,-0.08482140302658081,0.017772333719793032,-0.1812574863433838,-0.1291864514350891,0.013717443705561827,-0.07961934804916382,-0.16825896501541138,0.057394070574107836,-0.09784311056137085,-0.23540949821472168,0.06261576528197832,-0.11439657211303711,-0.2629889249801636,0.06193411538845606,-0.12700477242469788,-0.28240954875946045,0.060424832650485705,-0.0695543885231018,-0.18222671747207642,0.03636698613411493,-0.11863833665847778,-0.23396968841552734,0.029893212043705653,-0.1585991084575653,-0.20975148677825928,0.021063014888230036,-0.18009433150291443,-0.17661064863204956,0.019535372057023714,-0.06076383590698242,-0.1898455023765564,0.012362023838821123,-0.11183565855026245,-0.24170160293579102,0.005949939624431799,-0.15479391813278198,-0.22276604175567627,0.0022551026428372367,-0.17854702472686768,-0.19842416048049927,0.0031125541078180774,-0.054179847240448,-0.1893625259399414,-0.01154415679627352,-0.08283203840255737,-0.25363266468048096,-0.011770800664064218,-0.10123080015182495,-0.2870813012123108,-0.01097034008705311,-0.11030301451683044,-0.3123912215232849,-0.009554042457577516,D
-0.058287858963012695,-0.0040634870529174805,0.018793663255806337,-0.11792272329330444,-0.051906585693359375,0.02748077201091803,-0.1584652066230774,-0.08279639482498169,0.025702771045203576,-0.18413299322128296,-0.1246674656867981,0.024847451843257318,-0.08449026942253113,-0.16243916749954224,0.06271562749886073,-0.10766243934631348,-0.218034029006958,0.06826943183683909,-0.12832984328269958,-0.23613595962524414,0.0658919292166189,-0.14356020092964172,-0.24740487337112427,0.06295779372000254,-0.07426971197128296,-0.17844867706298828,0.04078570777916468,-0.11935999989509583,-0.2236919403076172,0.03502785066508807,-0.15889036655426025,-0.2087811827659607,0.022055266670818696,-0.1833287477493286,-0.18106365203857422,0.01634173678600348,-0.063850998878479,-0.18934738636016846,0.015791509546275506,-0.11226040124893188,-0.23664498329162598,0.008015902027423749,-0.15645629167556763,-0.21948546171188354,7.649832538447754e-05,-0.1837955117225647,-0.19553375244140625,-0.002213273650099268,-0.056052327156066895,-0.19281840324401855,-0.008847956299845805,-0.08089339733123779,-0.2647205591201782,-0.010797063574258914,-0.09781068563461304,-0.3078882098197937,-0.012452698998217215,-0.10737770795822144,-0.3421304225921631,-0.01327673507488214,D
-0.07661932706832886,-0.030498385429382324,-0.026074867243266908,-0.12981712818145752,-0.1274908185005188,-0.041095383012986986,-0.11507153511047363,-0.21496403217315674,-0.058602086747384874,-0.05236011743545532,-0.22189021110534668,-0.07303244202802261,-0.08675998449325562,-0.2713016867637634,-0.0006901962466940859,-0.08028334379196167,-0.37375879287719727,-0.03098206735620579,-0.09038782119750977,-0.3758127689361572,-0.058945707524515,-0.09276145696640015,-0.33168184757232666,-0.07514536708066544,-0.04237103462219238,-0.2780005931854248,-0.004712323205865232,-0.034491539001464844,-0.39839762449264526,-0.03823514237473091,-0.047796428203582764,-0.3853927254676819,-0.06474361895988068,-0.050726354122161865,-0.32206887006759644,-0.07579478203723511,-0.0025914907455444336,-0.26757484674453735,-0.014556956025160162,0.0072515010833740234,-0.3766953945159912,-0.03342630668947777,-0.007008194923400879,-0.3746558427810669,-0.04831102817723831,-0.010683536529541016,-0.32178497314453125,-0.05353614642689308,0.04129546880722046,-0.24420833587646484,-0.028844810569978563,0.043792545795440674,-0.32929372787475586,-0.03886714904973587,0.030543744564056396,-0.35071465373039246,-0.047905697966314165,0.021755576133728027,-0.32784321904182434,-0.051997232729888765,E
-0.07773971557617188,-0.029135942459106445,-0.02491920876917675,-0.13101789355278015,-0.12462079524993896,-0.03890701260087326,-0.11319535970687866,-0.21129506826400757,-0.05533334117052391,-0.052296996116638184,-0.21718895435333252,-0.06937007110235527,-0.09097760915756226,-0.2673349380493164,-0.002654648550276306,-0.08636105060577393,-0.3680918514728546,-0.03169127430436447,-0.09358209371566772,-0.37685734033584595,-0.059705475975249556,-0.09519076347351074,-0.3378843069076538,-0.07656239967462852,-0.046158432960510254,-0.2762894630432129,-0.006959257811729458,-0.04043865203857422,-0.3952460289001465,-0.038347604383204725,-0.04954034090042114,-0.3877180218696594,-0.06486554693100288,-0.051032960414886475,-0.32736191153526306,-0.07723594706175163,-0.005911469459533691,-0.26753735542297363,-0.01657366256830528,0.0017724037170410156,-0.37502700090408325,-0.03408989932057693,-0.010088682174682617,-0.3746815323829651,-0.04888789977547958,-0.013083219528198242,-0.32237717509269714,-0.05510198201653793,0.037915050983428955,-0.24528801441192627,-0.030503739301536825,0.0391351580619812,-0.3314744234085083,-0.040672606487248686,0.026779532432556152,-0.3507174849510193,-0.04944595943806007,0.019062280654907227,-0.32416099309921265,-0.05376017715451553,E
-0.07815438508987427,-0.02770143747329712,-0.02552905849209708,-0.12986445426940918,-0.12373870611190796,-0.04012443109444064,-0.10767525434494019,-0.20906507968902588,-0.05713466166547221,-0.04734444618225098,-0.2167075276374817,-0.07186855359962863,-0.0900539755821228,-0.2657929062843323,-0.004890694590571343,-0.08501964807510376,-0.36943191289901733,-0.036263335338148295,-0.09425121545791626,-0.37571871280670166,-0.06529577060631198,-0.09703588485717773,-0.3326303958892822,-0.08201941086939257,-0.04532432556152344,-0.2747482657432556,-0.009271381264838396,-0.040305912494659424,-0.39682936668395996,-0.04258715345552844,-0.051222801208496094,-0.3873312771320343,-0.06939990802696627,-0.05308413505554199,-0.32429206371307373,-0.0813244803159563,-0.004858255386352539,-0.26662367582321167,-0.01913336648634356,0.002254307270050049,-0.3767528533935547,-0.03855206056526583,-0.011011123657226562,-0.37499845027923584,-0.05435108750155848,-0.01408684253692627,-0.32083985209465027,-0.06068050473025721,0.039038896560668945,-0.24523085355758667,-0.03326915933779162,0.040783584117889404,-0.33296525478363037,-0.04430707900813502,0.02728193998336792,-0.3520215153694153,-0.053448945125850855,0.018992483615875244,-0.32490554451942444,-0.057802010169538676,E
-0.07647198438644409,-0.02586144208908081,-0.025733968343487845,-0.13156825304031372,-0.12316173315048218,-0.040428670223704444,-0.11196070909500122,-0.21195292472839355,-0.05751079889749633,-0.050543785095214844,-0.2226749062538147,-0.07171344953393088,-0.09245157241821289,-0.26821208000183105,-0.006678804390034543,-0.08773493766784668,-0.37728431820869446,-0.03849359052991019,-0.0966026782989502,-0.37702715396881104,-0.06591274785613166,-0.09845155477523804,-0.3284626305103302,-0.08103347766017066,-0.0469931960105896,-0.27603858709335327,-0.01077896366631137,-0.04079800844192505,-0.4007057547569275,-0.0438106563947116,-0.051968932151794434,-0.3863142728805542,-0.06719558882331,-0.05350989103317261,-0.32139384746551514,-0.07641483294581519,-0.0056653618812561035,-0.26712387800216675,-0.020534375782958136,0.0016328096389770508,-0.3804575204849243,-0.039608715202561484,-0.011376261711120605,-0.3739989995956421,-0.0513700527212535,-0.013808488845825195,-0.3186955153942108,-0.054783629353991614,0.038305044174194336,-0.24595606327056885,-0.03470732840513335,0.038909316062927246,-0.33513662219047546,-0.04514216082905875,0.025687694549560547,-0.3501281440258026,-0.05181098553156005,0.018631577491760254,-0.3209426999092102,-0.05416475805257903,E
-0.07602488994598389,-0.024411499500274658,-0.027714620495842723,-0.13250970840454102,-0.12591922283172607,-0.04356498006980303,-0.11300766468048096,-0.21532952785491943,-0.06177848685781839,-0.04801034927368164,-0.21807163953781128,-0.0769217434922922,-0.0928075909614563,-0.27430272102355957,-0.008077236975239543,-0.0869147777557373,-0.38350623846054077,-0.04105674211184862,-0.09700530767440796,-0.382593035697937,-0.0691622841755617,-0.0980716347694397,-0.33311498165130615,-0.08501121882598284,-0.04670041799545288,-0.28176015615463257,-0.012175704504059581,-0.03928673267364502,-0.4084830582141876,-0.04796800870697382,-0.05239683389663696,-0.38949477672576904,-0.0717763725320566,-0.053127408027648926,-0.3217732608318329,-0.08034709576766375,-0.004584014415740967,-0.2709859013557434,-0.022239127347873477,0.0036660432815551758,-0.38789936900138855,-0.04319490600626352,-0.011073827743530273,-0.3769146203994751,-0.05452226583163622,-0.012938380241394043,-0.3194147050380707,-0.05687816549341562,0.040071308612823486,-0.24760717153549194,-0.03696696941058519,0.03998619318008423,-0.3401411175727844,-0.04857790205876711,0.026136457920074463,-0.3521338999271393,-0.055341550300525455,0.020126044750213623,-0.3203265070915222,-0.05741952095429781,E
-0.07653790712356567,-0.023937880992889404,-0.028053971572063574,-0.13245734572410583,-0.12265217304229736,-0.04426799025966943,-0.11238613724708557,-0.2107865810394287,-0.06285901051595033,-0.04908257722854614,-0.21507161855697632,-0.07847615015342058,-0.0921596884727478,-0.27741163969039917,-0.008405601239047655,-0.08617550134658813,-0.38738536834716797,-0.04184545633032144,-0.09614592790603638,-0.38703083992004395,-0.07057302874162019,-0.0979052186012268,-0.337197482585907,-0.08678916525676073,-0.04503601789474487,-0.2847293019294739,-0.012918694509409079,-0.03814512491226196,-0.41242820024490356,-0.048459884343884596,-0.05050891637802124,-0.3939225673675537,-0.07273143213822664,-0.051766812801361084,-0.32617416977882385,-0.08194179516866029,-0.002030491828918457,-0.2738674283027649,-0.023435207648418555,0.005215883255004883,-0.3924771547317505,-0.044963300792716154,-0.008535563945770264,-0.3800048828125,-0.056471117405436644,-0.010184764862060547,-0.3215791583061218,-0.059022646961949476,0.04284012317657471,-0.24969619512557983,-0.038567737309477934,0.041515886783599854,-0.34355419874191284,-0.05089330729677499,0.02873098850250244,-0.3525320291519165,-0.05727211442425073,0.023721396923065186,-0.31824320554733276,-0.058985785214446196,E
-0.0839385986328125,-0.02699679136276245,-0.028908797967616806,-0.14717033505439758,-0.13213640451431274,-0.04529486359972168,-0.1304781436920166,-0.22541183233261108,-0.06437082352060486,-0.06052297353744507,-0.23284250497817993,-0.08068819852489639,-0.10608899593353271,-0.29453402757644653,-0.00425011847111989,-0.10255318880081177,-0.41128477454185486,-0.03700161116141487,-0.109211266040802,-0.41684117913246155,-0.06749938936847855,-0.10763096809387207,-0.36847811937332153,-0.08532874794620682,-0.057171523571014404,-0.3041613698005676,-0.008743404838625679,-0.0534137487411499,-0.4378323554992676,-0.04450902851242233,-0.06227397918701172,-0.4251464903354645,-0.07361991466898132,-0.06191110610961914,-0.3567223846912384,-0.08661278845686127,-0.012042999267578125,-0.2955125570297241,-0.0193818765314262,-0.006498217582702637,-0.41565048694610596,-0.04056889699715782,-0.018901944160461426,-0.410751610994339,-0.05843347819465805,-0.020219266414642334,-0.3509283661842346,-0.06567591937202621,0.0372769832611084,-0.27268898487091064,-0.03469535099286247,0.03523838520050049,-0.3711215853691101,-0.046697934585992584,0.02274012565612793,-0.38799577951431274,-0.056704310196820984,0.017010748386383057,-0.3553643524646759,-0.06160348789710213,E
-0.08717799186706543,-0.0263594388961792,-0.030206706851167553,-0.1514926254749298,-0.14996933937072754,-0.0453092851782273,-0.12452149391174316,-0.24997222423553467,-0.06361494819764602,-0.04795825481414795,-0.25050145387649536,-0.07866471122149932,-0.11059331893920898,-0.325140118598938,-0.0021995548265110187,-0.10965430736541748,-0.4459207057952881,-0.03658883507494437,-0.11252599954605103,-0.45486342906951904,-0.06932223449592101,-0.1088750958442688,-0.40280747413635254,-0.08871443431024062,-0.05421161651611328,-0.33370745182037354,-0.00762631652076351,-0.04946333169937134,-0.47306519746780396,-0.04624850164298522,-0.05584627389907837,-0.46466702222824097,-0.07811628143434035,-0.05490982532501221,-0.39146196842193604,-0.09224063019399154,-0.004941284656524658,-0.31979894638061523,-0.01973370882813441,0.0018593668937683105,-0.4480936825275421,-0.04177275533918845,-0.008371412754058838,-0.44424378871917725,-0.05736755813602912,-0.009257256984710693,-0.3795834481716156,-0.06227402622942435,0.04685157537460327,-0.29178816080093384,-0.037240325018210285,0.04591447114944458,-0.3976747989654541,-0.05105949427132117,0.03586769104003906,-0.41741225123405457,-0.06074606488589751,0.031238794326782227,-0.38370805978775024,-0.06422681967858779,E
-0.08970433473587036,-0.02222353219985962,-0.03530145176569022,-0.16116490960121155,-0.15220540761947632,-0.05468304567853011,-0.13566601276397705,-0.2575456500053406,-0.0769909184507469,-0.05208009481430054,-0.25032639503479004,-0.09463316314736403,-0.11671262979507446,-0.3402694761753082,-0.013318489500079522,-0.10800778865814209,-0.4791642427444458,-0.05200943463364638,-0.11606121063232422,-0.47165608406066895,-0.08330350481787718,-0.11730778217315674,-0.4064771831035614,-0.10142402463475264,-0.05558830499649048,-0.3502711057662964,-0.018307446696553598,-0.04462772607803345,-0.502483606338501,-0.06111793705144919,-0.05528217554092407,-0.46733468770980835,-0.08663678281823195,-0.05709552764892578,-0.38222354650497437,-0.0952401992014984,-0.0010570287704467773,-0.33470600843429565,-0.030774708100352655,0.007821142673492432,-0.47799766063690186,-0.054679733895454774,-0.004446446895599365,-0.44988298416137695,-0.061429397397432695,-0.0071762800216674805,-0.3756283223628998,-0.0603249307803253,0.0542604923248291,-0.3039975166320801,-0.04944086187401808,0.05533480644226074,-0.42053157091140747,-0.06283982210675276,0.04272019863128662,-0.4224661588668823,-0.0673643361858467,0.035766422748565674,-0.37680622935295105,-0.06769368910113371,E
